ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
366719,366719,Amstelhoek,Utrecht,53571,Amstelhoek,53571,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
366747,366747,de Hoef,Utrecht,99025,de Hoef,99025,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
366768,366768,Mijdrecht,Utrecht,88442,Mijdrecht,88442,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
367216,367216,Vinkeveen,Utrecht,22745,Vinkeveen,22745,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
367415,367415,Waverveen,Utrecht,63671,Waverveen,63671,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
367651,367651,Overberg,Utrecht,40406,Overberg,40406,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
367680,367680,Middelburg,Zeeland,61380,Middelburg,61380,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
369060,369060,Arnemuiden,Zeeland,60813,Arnemuiden,60813,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
369227,369227,Nieuw- en Sint Joosland,Zeeland,70715,Nieuw- en Sint Joosland,70715,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
369287,369287,Oost-Souburg,Zeeland,54759,Oost-Souburg,54759,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
369566,369566,Ritthem,Zeeland,91349,Ritthem,91349,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
369604,369604,Vlissingen,Zeeland,81077,Vlissingen,81077,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
370757,370757,Axel,Zeeland,18340,Axel,18340,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371049,371049,Biervliet,Zeeland,57048,Biervliet,57048,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371128,371128,Hoek,Zeeland,92838,Hoek,92838,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371252,371252,Koewacht,Zeeland,31631,Koewacht,31631,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371339,371339,Overslag,Zeeland,86729,Overslag,86729,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371349,371349,Philippine,Zeeland,37469,Philippine,37469,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371438,371438,Sas van Gent,Zeeland,25922,Sas van Gent,25922,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371632,371632,Sluiskil,Zeeland,82599,Sluiskil,82599,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371728,371728,Spui,Zeeland,38599,Spui,38599,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
371737,371737,Terneuzen,Zeeland,53835,Terneuzen,53835,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
372528,372528,Westdorpe,Zeeland,71723,Westdorpe,71723,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
372605,372605,Zaamslag,Zeeland,95262,Zaamslag,95262,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
372712,372712,Zuiddorpe,Zeeland,54170,Zuiddorpe,54170,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
372756,372756,Baarland,Zeeland,56810,Baarland,56810,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
372792,372792,Borssele,Zeeland,83050,Borssele,83050,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
372850,372850,Driewegen,Zeeland,27994,Driewegen,27994,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
372877,372877,Ellewoutsdijk,Zeeland,97330,Ellewoutsdijk,97330,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
372902,372902,Heinkenszand,Zeeland,32725,Heinkenszand,32725,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373091,373091,Hoedekenskerke,Zeeland,31152,Hoedekenskerke,31152,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373127,373127,Kwadendamme,Zeeland,57165,Kwadendamme,57165,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373173,373173,Lewedorp,Zeeland,19538,Lewedorp,19538,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373240,373240,Nieuwdorp,Zeeland,18104,Nieuwdorp,18104,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373304,373304,Nisse,Zeeland,33705,Nisse,33705,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373333,373333,Oudelande,Zeeland,56604,Oudelande,56604,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373370,373370,Ovezande,Zeeland,98718,Ovezande,98718,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373427,373427,'s-Gravenpolder,Zeeland,85985,'s-Gravenpolder,85985,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373550,373550,'s-Heer Abtskerke,Zeeland,48456,'s-Heer Abtskerke,48456,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373579,373579,'s-Heerenhoek,Zeeland,63528,'s-Heerenhoek,63528,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373654,373654,Kapelle,Zeeland,75739,Kapelle,75739,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373919,373919,Kloetinge,Zeeland,73844,Kloetinge,73844,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373923,373923,Schore,Zeeland,52096,Schore,52096,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
373942,373942,Wemeldinge,Zeeland,84260,Wemeldinge,84260,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
374050,374050,'s-Heer Arendskerke,Zeeland,87439,'s-Heer Arendskerke,87439,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
374123,374123,'s-Heer Hendrikskinderen,Zeeland,33359,'s-Heer Hendrikskinderen,33359,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
374157,374157,Goes,Zeeland,76123,Goes,76123,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
375017,375017,Kattendijke,Zeeland,14051,Kattendijke,14051,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
375141,375141,Wilhelminadorp,Zeeland,47880,Wilhelminadorp,47880,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
375162,375162,Wolphaartsdijk,Zeeland,59602,Wolphaartsdijk,59602,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
375274,375274,Tholen,Zeeland,70145,Tholen,70145,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
375509,375509,Poortvliet,Zeeland,54685,Poortvliet,54685,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
