,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
1921,1921,UrgentCare1921,Street 1921,Nieuw Heeten,OV,8112AA,yeah nice international support,7910694111,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3194437214885,6.3523346754317
1922,1922,UrgentCare1922,Street 1922,Ane,OV,7784CB,yeah nice international support,2198625320,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6096048914960,6.6534600947884
1923,1923,UrgentCare1923,Street 1923,Anerveen,OV,7788AA,yeah nice international support,5280587425,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6255658965450,6.6396776620976
1924,1924,UrgentCare1924,Street 1924,Anevelde,OV,7785JA,yeah nice international support,4402417123,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5994703478428,6.6486298087687
1925,1925,UrgentCare1925,Street 1925,Balkbrug,OV,7707AA,yeah nice international support,9311909006,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6008921510501,6.3892319450239
1926,1926,UrgentCare1926,Street 1926,Bergentheim,OV,7690AA,yeah nice international support,7571779153,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.0874102386733,4.6558271498448
1927,1927,UrgentCare1927,Street 1927,Brucht,OV,7696BA,yeah nice international support,5580394633,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5502556287306,6.6282357160077
1928,1928,UrgentCare1928,Street 1928,Bruchterveld,OV,7695SB,yeah nice international support,8473866554,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5314035701062,6.6417000554325
1929,1929,UrgentCare1929,Street 1929,Collendoorn,OV,7798CA,yeah nice international support,4520941170,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5884496903452,6.6168638661644
1930,1930,UrgentCare1930,Street 1930,De Krim,OV,7781PA,yeah nice international support,8309252404,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6373811051015,6.5825147166938
1931,1931,UrgentCare1931,Street 1931,Dedemsvaart,OV,7700AA,yeah nice international support,6931874963,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6042219012891,6.4523399183169
1932,1932,UrgentCare1932,Street 1932,Den Velde,OV,7786BA,yeah nice international support,8717246597,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6010218277854,6.6934038860147
1933,1933,UrgentCare1933,Street 1933,Diffelen,OV,7795DA,yeah nice international support,6241679092,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5288665703493,6.5627947600381
1934,1934,UrgentCare1934,Street 1934,Gramsbergen,OV,7783AA,yeah nice international support,7191953519,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6128370564714,6.6744322156102
1935,1935,UrgentCare1935,Street 1935,Hardenberg,OV,7770AA,yeah nice international support,1593191256,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5761092676262,6.6129516945623
1936,1936,UrgentCare1936,Street 1936,Heemserveen,OV,7796HA,yeah nice international support,2059114349,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5719938597990,6.5905914082938
1937,1937,UrgentCare1937,Street 1937,Holtheme,OV,7787EA,yeah nice international support,4767882257,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6253036093185,6.7008521601741
1938,1938,UrgentCare1938,Street 1938,Holthone,OV,7779DB,yeah nice international support,2172962610,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6361415443450,6.6834964098202
1939,1939,UrgentCare1939,Street 1939,Hoogenweg,OV,7792VB,yeah nice international support,7501480378,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5653091807870,6.6650435460768
1940,1940,UrgentCare1940,Street 1940,Kloosterhaar,OV,7694AA,yeah nice international support,9785931399,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4950487311721,6.6699337282554
1941,1941,UrgentCare1941,Street 1941,Loozen,OV,7778HA,yeah nice international support,4826559269,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5902555439200,6.6855139348614
1942,1942,UrgentCare1942,Street 1942,Lutten,OV,7775AA,yeah nice international support,6874579529,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6082298398240,6.5535969141141
1943,1943,UrgentCare1943,Street 1943,Mariënberg,OV,7692AA,yeah nice international support,6211801028,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5095811005840,6.5737374955564
1944,1944,UrgentCare1944,Street 1944,Radewijk,OV,7791HA,yeah nice international support,2413990878,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5535848320003,6.7122346043701
1945,1945,UrgentCare1945,Street 1945,Rheeze,OV,7794RA,yeah nice international support,2700294467,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5513611337544,6.5773246142992
1946,1946,UrgentCare1946,Street 1946,Rheezerveen,OV,7797HA,yeah nice international support,4541166660,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5818586979190,6.5554582993345
1947,1947,UrgentCare1947,Street 1947,Schuinesloot,OV,7777HE,yeah nice international support,8066960014,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6351726351156,6.5448188738144
1948,1948,UrgentCare1948,Street 1948,Sibculo,OV,7693PA,yeah nice international support,3048087265,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4822015719654,6.6387515523402
1949,1949,UrgentCare1949,Street 1949,Slagharen,OV,7776AA,yeah nice international support,2355869101,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6214704752211,6.5528106602340
1950,1950,UrgentCare1950,Street 1950,Venebrugge,OV,7792VA,yeah nice international support,3174947848,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5515783457000,6.6559728913875
1951,1951,UrgentCare1951,Street 1951,Rijssen,OV,7461AA,yeah nice international support,2670407164,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3128964305298,6.5129918584243
1952,1952,UrgentCare1952,Street 1952,Holten,OV,7450AA,yeah nice international support,3698128873,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2813740066417,6.4249734436470
1953,1953,UrgentCare1953,Street 1953,Oldenzaal,OV,7562RH,yeah nice international support,3528559462,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2838101253500,6.9287686280332
1954,1954,UrgentCare1954,Street 1954,Glane,OV,7585PA,yeah nice international support,7422013912,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2321258085469,7.0050465253197
1955,1955,UrgentCare1955,Street 1955,Losser,OV,7581AA,yeah nice international support,8875725424,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2632459311112,7.0066141298425
1956,1956,UrgentCare1956,Street 1956,de Lutte,OV,7587ZG,yeah nice international support,7126143997,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3122276847855,6.9963831677989
1957,1957,UrgentCare1957,Street 1957,Overdinkel,OV,7586AA,yeah nice international support,5410823537,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2414187742864,7.0336683123133
1958,1958,UrgentCare1958,Street 1958,Almelo,OV,7601AA,yeah nice international support,7940576578,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3501896317121,6.6660266522793
1959,1959,UrgentCare1959,Street 1959,Aadorp,OV,7611AB,yeah nice international support,6242332981,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3774000928637,6.6332870833322
1960,1960,UrgentCare1960,Street 1960,Bornerbroek,OV,7627LA,yeah nice international support,6474893197,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3251074769012,6.6238768894424
1961,1961,UrgentCare1961,Street 1961,Genemuiden,OV,8061JH,yeah nice international support,7127863012,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6245385210267,6.0293004272257
1962,1962,UrgentCare1962,Street 1962,Hasselt,OV,8061AA,yeah nice international support,2607092405,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5958944250054,6.0920738745127
1963,1963,UrgentCare1963,Street 1963,Zwartsluis,OV,8064ZG,yeah nice international support,3505962902,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6430762761222,6.0762950482872
1964,1964,UrgentCare1964,Street 1964,Haaksbergen,OV,7481AA,yeah nice international support,8413908320,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.1672834957527,6.7550323595412
1965,1965,UrgentCare1965,Street 1965,Ommen,OV,7730AA,yeah nice international support,7830464729,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5086045310552,6.4227304586608
1966,1966,UrgentCare1966,Street 1966,Arriën,OV,7735KA,yeah nice international support,8257499033,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5292963039378,6.4411639630172
1967,1967,UrgentCare1967,Street 1967,Beerze,OV,7736PE,yeah nice international support,7894132396,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5102293282640,6.5535999262714
1968,1968,UrgentCare1968,Street 1968,Beerzerveld,OV,7685PA,yeah nice international support,4413244761,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4933152754951,6.5746613397536
1969,1969,UrgentCare1969,Street 1969,Dalmsholte,OV,8146PA,yeah nice international support,2113019778,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4715854147847,6.3445704544149
1970,1970,UrgentCare1970,Street 1970,Giethmen,OV,8147RA,yeah nice international support,4532569539,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4809741112290,6.3764536721167
1971,1971,UrgentCare1971,Street 1971,Lemele,OV,8148NA,yeah nice international support,2623114645,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4545330416013,6.4139573881917
1972,1972,UrgentCare1972,Street 1972,Stegeren,OV,7737PA,yeah nice international support,6169816748,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5572402562953,6.4791959576412
1973,1973,UrgentCare1973,Street 1973,Vilsteren,OV,7734PA,yeah nice international support,4527025720,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4844150910833,6.3561294178789
1974,1974,UrgentCare1974,Street 1974,Vinkenbuurt,OV,7739PA,yeah nice international support,8009000307,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5783078087602,6.3583595428552
1975,1975,UrgentCare1975,Street 1975,Witharen,OV,7738PA,yeah nice international support,1015800191,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5644277626236,6.3962633406811
1976,1976,UrgentCare1976,Street 1976,Baars,OV,8336KH,yeah nice international support,7349383135,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8178860498340,6.1078961581526
1977,1977,UrgentCare1977,Street 1977,Basse,OV,8342SB,yeah nice international support,1211052399,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8093114586460,6.0361363815575
1978,1978,UrgentCare1978,Street 1978,Belt-Schutsloot,OV,8066PA,yeah nice international support,8711596521,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6696456194464,6.0511159362568
1979,1979,UrgentCare1979,Street 1979,Blankenham,OV,8373EC,yeah nice international support,3329143951,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7890718888279,5.8739105401227
1980,1980,UrgentCare1980,Street 1980,Blokzijl,OV,8356BE,yeah nice international support,3577084619,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7257080710640,5.9617960334396
1981,1981,UrgentCare1981,Street 1981,De Bult,OV,8346KA,yeah nice international support,3120592514,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8129472513305,6.1292541624391
1982,1982,UrgentCare1982,Street 1982,De Pol,OV,8337KG,yeah nice international support,8981272767,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8278673073209,6.0881223271057
1983,1983,UrgentCare1983,Street 1983,Eesveen,OV,8347HL,yeah nice international support,6314686885,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8184773416153,6.1565177148151
1984,1984,UrgentCare1984,Street 1984,Giethoorn,OV,8355AA,yeah nice international support,9913622285,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7593015072316,6.0844383777679
1985,1985,UrgentCare1985,Street 1985,IJsselham,OV,8361EV,yeah nice international support,8992130603,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8107255276374,5.9664247620673
1986,1986,UrgentCare1986,Street 1986,Kalenberg,OV,8337HL,yeah nice international support,9849121505,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7774430725510,5.9560459079907
1987,1987,UrgentCare1987,Street 1987,Kuinre,OV,8374EA,yeah nice international support,5277566351,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8023038610357,5.8594868848165
1988,1988,UrgentCare1988,Street 1988,Marijenkampen,OV,8339SK,yeah nice international support,5714091097,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8132602102569,6.0549977894190
1989,1989,UrgentCare1989,Street 1989,Nederland,OV,8362VA,yeah nice international support,6991452991,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7548264993995,5.9667481184465
1990,1990,UrgentCare1990,Street 1990,Oldemarkt,OV,8375AA,yeah nice international support,6109994913,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8181897986099,5.9773434559930
1991,1991,UrgentCare1991,Street 1991,Onna,OV,8344VC,yeah nice international support,4074884612,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7659515315735,6.1634476890983
1992,1992,UrgentCare1992,Street 1992,Ossenzijl,OV,8376ED,yeah nice international support,5311842472,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8177424591368,5.9238648133772
1993,1993,UrgentCare1993,Street 1993,Paasloo,OV,8378EN,yeah nice international support,4357887500,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7995702122545,5.9862604302333
1994,1994,UrgentCare1994,Street 1994,Scheerwolde,OV,8371TA,yeah nice international support,4909741450,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7840826707366,6.0449639585555
1995,1995,UrgentCare1995,Street 1995,Sint Jansklooster,OV,8326AA,yeah nice international support,8200197708,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6892489724118,5.9726128973023
1996,1996,UrgentCare1996,Street 1996,Steenwijk,OV,8331AA,yeah nice international support,7163154609,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7858526263034,6.1334073599620
1997,1997,UrgentCare1997,Street 1997,Steenwijkerwold,OV,8341NA,yeah nice international support,1585927847,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8014521108135,6.0540954664752
1998,1998,UrgentCare1998,Street 1998,Tuk,OV,8334MA,yeah nice international support,9830140000,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7986016391515,6.0943174346266
1999,1999,UrgentCare1999,Street 1999,Vollenhove,OV,8325AA,yeah nice international support,4652229688,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.6810861962920,5.9500707988852
2000,2000,UrgentCare2000,Street 2000,Wanneperveen,OV,7946AA,yeah nice international support,8612206981,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7047570225635,6.1240094148011
2001,2001,UrgentCare2001,Street 2001,Wetering,OV,8363TH,yeah nice international support,3032726106,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7515517819600,5.9956206773283
2002,2002,UrgentCare2002,Street 2002,Willemsoord,OV,8338KA,yeah nice international support,5901359604,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8276296067472,6.0668117799093
2003,2003,UrgentCare2003,Street 2003,Witte Paarden,OV,8335LE,yeah nice international support,7000356212,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.8105800228618,6.0757854797716
2004,2004,UrgentCare2004,Street 2004,Zuidveen,OV,8343VA,yeah nice international support,2331165138,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.7638733737630,6.1073981793954
2005,2005,UrgentCare2005,Street 2005,Bathmen,OV,7437ZG,yeah nice international support,8089217298,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2495734803359,6.2947681353771
2006,2006,UrgentCare2006,Street 2006,Colmschate,OV,7429AA,yeah nice international support,3148313427,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2514716828437,6.2168896617221
2007,2007,UrgentCare2007,Street 2007,Diepenveen,OV,7430AA,yeah nice international support,4839711526,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2807137685007,6.1591123239690
2008,2008,UrgentCare2008,Street 2008,Lettele,OV,7434PA,yeah nice international support,1098794563,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2613349075734,6.2887208750295
2009,2009,UrgentCare2009,Street 2009,Okkenbroek,OV,7435PA,yeah nice international support,8164052107,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2785274095420,6.3266969097595
2010,2010,UrgentCare2010,Street 2010,Schalkhaar,OV,7424GN,yeah nice international support,9339673148,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2671657865123,6.2217494699025
2011,2011,UrgentCare2011,Street 2011,Kampen,OV,8260AA,yeah nice international support,6040876597,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5569060088062,5.9189313252152
2012,2012,UrgentCare2012,Street 2012,IJsselmuiden,OV,8267AD,yeah nice international support,1157746882,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5631947367220,5.9197798200679
2013,2013,UrgentCare2013,Street 2013,Grafhorst,OV,8277AA,yeah nice international support,5684773244,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5807549960988,5.9333957636373
2014,2014,UrgentCare2014,Street 2014,Zalk,OV,8276AA,yeah nice international support,9112932264,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5133557585803,5.9716581938430
2015,2015,UrgentCare2015,Street 2015,Wilsum,OV,8274AA,yeah nice international support,9488476229,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5400322061350,5.9641510530067
2016,2016,UrgentCare2016,Street 2016,'s-Heerenbroek,OV,8275AA,yeah nice international support,1219683986,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5362462919911,6.0041469033840
2017,2017,UrgentCare2017,Street 2017,Kamperveen,OV,8265PE,yeah nice international support,2921792557,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.5193642332040,5.8676387677899
2018,2018,UrgentCare2018,Street 2018,Bruinehaar,OV,7675TA,yeah nice international support,2633985709,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4778487447041,6.6969791560603
2019,2019,UrgentCare2019,Street 2019,Geerdijk,OV,7686AA,yeah nice international support,7195898404,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4763208704655,6.5634845393154
2020,2020,UrgentCare2020,Street 2020,Vriezenveen,OV,7671AA,yeah nice international support,8053058250,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4134209027118,6.6303472719963
2021,2021,UrgentCare2021,Street 2021,Vroomshoop,OV,7680AA,yeah nice international support,5860951732,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4597366695631,6.5718233642335
2022,2022,UrgentCare2022,Street 2022,Westerhaar-Vriezenveensewijk,OV,7676AA,yeah nice international support,8640480776,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.4417941911716,6.6216035323505
2023,2023,UrgentCare2023,Street 2023,Borne,OV,7620AA,yeah nice international support,9922378520,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3047654301518,6.7255310394683
2024,2024,UrgentCare2024,Street 2024,Hertme,OV,7623AP,yeah nice international support,4745412396,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3064630403160,6.7712861498823
2025,2025,UrgentCare2025,Street 2025,Zenderen,OV,7625NA,yeah nice international support,8784849392,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3254321342104,6.7220524215194
2026,2026,UrgentCare2026,Street 2026,Hellendoorn,OV,7447AA,yeah nice international support,2354232641,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3799783998620,6.4520401218702
2027,2027,UrgentCare2027,Street 2027,Nijverdal,OV,7440AA,yeah nice international support,5721951148,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.3606571975774,6.4617883323132
2028,2028,UrgentCare2028,Street 2028,Soest,UT,3760AA,yeah nice international support,3915485862,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.1827424735905,5.2963394349333
2029,2029,UrgentCare2029,Street 2029,Soesterberg,UT,3769AA,yeah nice international support,8346812551,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.1223296863337,5.2880847457046
2030,2030,UrgentCare2030,Street 2030,Eemnes,UT,3755ZG,yeah nice international support,4502165748,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2570857738913,5.2559386424772
